type,name,iso_country,municipality,iata_code
small_airport,Oskarshamn Airport,SE,Oskarshamn,OSK
medium_airport,Kalmar Airport,SE,Kalmar,KLR
medium_airport,MalmÃ¶ Sturup Airport,SE,MalmÃ¶,MMX
medium_airport,Halmstad Airport,SE,Halmstad,HAD
medium_airport,VÃ¤xjÃ¶ Kronoberg Airport,SE,VÃ¤xjÃ¶,VXO
small_airport,Sveg Airport,SE,Sveg,EVG
medium_airport,GÃ¤llivare Airport,SE,GÃ¤llivare,GEV
medium_airport,Kramfors-SollefteÃ¥ HÃ¶ga Kusten Airport,SE,Nyland,KRF
medium_airport,Lycksele Airport,SE,Lycksele,LYC
medium_airport,Sundsvall-HÃ¤rnÃ¶sand Airport,SE,Sundsvall/ HÃ¤rnÃ¶sand,SDL
medium_airport,Ã–rnskÃ¶ldsvik Airport,SE,Ã–rnskÃ¶ldsvik,OER
medium_airport,Kiruna Airport,SE,Kiruna,KRN
medium_airport,SkellefteÃ¥ Airport,SE,SkellefteÃ¥,SFT
medium_airport,UmeÃ¥ Airport,SE,UmeÃ¥,UME
medium_airport,Vilhelmina South Lapland Airport,SE,Vilhelmina,VHM
medium_airport,Arvidsjaur Airport,SE,Arvidsjaur,AJR
medium_airport,SÃ¶derhamn Airport,SE,SÃ¶derhamn,SOO
medium_airport,Ã…re Ã–stersund Airport,SE,Ã–stersund,OSD
medium_airport,Ã–rebro Airport,SE,Ã–rebro,ORB
small_airport,Hagfors Airport,SE,RÃ¥da,HFS
medium_airport,Karlstad Airport,SE,Karlstad,KSD
medium_airport,Stockholm VÃ¤sterÃ¥s Airport,SE,Stockholm / VÃ¤sterÃ¥s,VST
medium_airport,LuleÃ¥ Airport,SE,LuleÃ¥,LLA
large_airport,Stockholm-Arlanda Airport,SE,Stockholm,ARN
medium_airport,Stockholm-Bromma Airport,SE,Stockholm,BMA
medium_airport,Dala Airport,SE,Borlange,BLE
small_airport,Hultsfred Airport,SE,Hultsfred,HLF
medium_airport,GÃ¤vle Sandviken Airport,SE,GÃ¤vle / Sandviken,GVX
medium_airport,LinkÃ¶ping City Airport,SE,LinkÃ¶ping,LPI
medium_airport,NorrkÃ¶ping Airport,SE,NorrkÃ¶ping,NRK
medium_airport,Torsby Airport,SE,Torsby,TYF
medium_airport,Eskilstuna Airport,SE,Eskilstuna,EKT
medium_airport,Visby Airport,SE,Visby,VBY
small_airport,VÃ¤stervik Airport,SE,VÃ¤stervik,VVK
medium_airport,Ã„ngelholm-Helsingborg Airport,SE,Ã„ngelholm,AGH
medium_airport,Storuman Airport,SE,Storuman,SQO
small_airport,Idre Airport,SE,Idre,IDB
small_airport,Pajala Airport,SE,Pajala,PJA
small_airport,Hemavan Airport,SE,Hemavan,HMV
small_airport,Geladi Airport,ET,Geladi,GLC
small_airport,Shire Inda Selassie Airport,ET,Shire Inda Selassie,SHC
medium_airport,Spangdahlem Air Base,DE,Trier,SPM
medium_airport,Ramstein Air Base,DE,Ramstein-Miesenbach,RMS
medium_airport,Fritzlar Army Airfield,DE,Fritzlar,FRZ
small_airport,Kitzingen Airfield,DE,Kitzingen,KZG
medium_airport,Sea-Airport Cuxhaven/Nordholz / Nordholz Naval Airbase,DE,Wurster NordseekÃ¼ste,FCN
medium_airport,Geilenkirchen Air Base,DE,Geilenkirchen,GKE
medium_airport,Rostock-Laage Airport,DE,Laage,RLG
medium_airport,Schleswig Air Base,DE,Jagel,WBG
medium_airport,Wiesbaden Army Airfield,DE,Wiesbaden,WIE
medium_airport,Ingolstadt Manching Airport,DE,Manching,IGS
medium_airport,LiepÄja International Airport,LV,LiepÄja,LPX
large_airport,Riga International Airport,LV,Riga,RIX
small_airport,Ventspils International Airport,LV,Ventspils,VNT
medium_airport,Kaunas International Airport,LT,Kaunas,KUN
medium_airport,Palanga International Airport,LT,Palanga,PLQ
medium_airport,PanevÄ—Å¾ys Air Base,LT,PanevÄ—Å¾ys,PNV
medium_airport,Å iauliai International Airport,LT,Å iauliai,SQQ
large_airport,Vilnius International Airport,LT,Vilnius,VNO
small_airport,Ranger Municipal Airport,US,Ranger,RGR
medium_airport,Alexander Bay Airport,ZA,Alexander Bay,ALJ
medium_airport,Aggeneys Airport,ZA,Aggeneys,AGZ
small_airport,Alldays Airport,ZA,Alldays,ADY
medium_airport,Bisho Airport,ZA,Bisho,BIY
medium_airport,Bram Fischer International Airport,ZA,Bloemfontain,BFN
small_airport,Bultfontein Airport,ZA,Bultfontein,UTE
small_airport,Arathusa Safari Lodge Airport,ZA,Arathusa,ASS
small_airport,Cradock Airport,ZA,Cradock,CDO
large_airport,Cape Town International Airport,ZA,Cape Town,CPT
small_airport,Mubatuba Airport,ZA,Mubatuba,DUK
small_airport,Zulu Inyala Airport,ZA,Phinda,PZL
medium_airport,King Phalo Airport,ZA,East London,ELS
small_airport,Empangeni Airport,ZA,Empangeni,EMG
small_airport,Ellisras Matimba Airport,ZA,Ellisras,ELL
medium_airport,Ficksburg Sentraoes Airport,ZA,Ficksburg,FCB
medium_airport,Grand Central Airport,ZA,Midrand,GCJ
medium_airport,George Airport,ZA,George,GRJ
small_airport,Giyani Airport,ZA,Giyani,GIY
medium_airport,Rand Airport,ZA,Johannesburg,QRA
small_airport,Hluhluwe Airport,ZA,Hluhluwe,HLW
medium_airport,Harrismith Airport,ZA,Harrismith,HRS
small_airport,Hoedspruit Air Force Base Airport,ZA,Hoedspruit,HDS
medium_airport,P C Pelser Airport,ZA,Klerksdorp,KXE
medium_airport,Kimberley Airport,ZA,Kimberley,KIM
medium_airport,Kruger Mpumalanga International Airport,ZA,Mpumalanga,MQP
small_airport,Komatipoort Airport,ZA,Komatipoort,KOF
medium_airport,Johan Pienaar Airport,ZA,Kuruman,KMH
medium_airport,Kleinsee Airport,ZA,Kleinsee,KLZ
medium_airport,Lanseria International Airport,ZA,Johannesburg,HLA
medium_airport,Lime Acres Finsch Mine Airport,ZA,Lime Acres,LMR
small_airport,Londolozi Airport,ZA,Londolozi,LDZ
large_airport,King Shaka International Airport,ZA,Durban,DUR
small_airport,Louis Trichardt Airport,ZA,Louis Trichardt,LCD
medium_airport,Langebaanweg Airport,ZA,Langebaanweg,SDB
medium_airport,Ladysmith Airport,ZA,Ladysmith,LAY
medium_airport,Malamala Airport,ZA,Malamala,AAM
medium_airport,Margate Airport,ZA,Margate,MGH
small_airport,Musina(Messina) Airport,ZA,Musina,MEZ
medium_airport,Mmabatho International Airport,ZA,Mafeking,MBD
small_airport,Malelane Airport,ZA,Malelane,LLE
small_airport,Mossel Bay Airport,ZA,Mossel Bay,MZY
medium_airport,Mkuze Airport,ZA,Mkuze,MZQ
medium_airport,Newcastle Airport,ZA,Newcastle,NCS
small_airport,Ngala Airport,ZA,Ngala,NGL
small_airport,Nelspruit Airport,ZA,Nelspruit,NLP
small_airport,Overberg Airport,ZA,Overberg,OVG
medium_airport,Oudtshoorn Airport,ZA,Oudtshoorn,OUH
large_airport,O.R. Tambo International Airport,ZA,Johannesburg,JNB
small_airport,Port Alfred Airport,ZA,Port Alfred,AFD
medium_airport,Chief Dawid Stuurman International Airport,ZA,Gqeberha (Port Elizabeth),PLZ
medium_airport,Plettenberg Bay Airport,ZA,Plettenberg Bay,PBZ
medium_airport,Hendrik Van Eck Airport,ZA,Phalaborwa,PHW
medium_airport,Port St Johns Airport,ZA,Port St Johns,JOH
small_airport,Prieska Airport,ZA,Prieska,PRK
medium_airport,Pietermaritzburg Airport,ZA,Pietermaritzburg,PZB
small_airport,Pilanesberg International Airport,ZA,Pilanesberg,NTY
medium_airport,Polokwane International Airport,ZA,Polokwane,PTG
medium_airport,Potchefstroom Airport,ZA,Potchefstroom,PCF
medium_airport,Queenstown Airport,ZA,Queenstown,UTW
medium_airport,Richards Bay Airport,ZA,Richards Bay,RCB
small_airport,Reivilo Airport,ZA,Reivilo,RVO
medium_airport,Robertson Airport,ZA,Robertson,ROD
medium_airport,Springbok Airport,ZA,Springbok,SBU
medium_airport,Secunda Airport,ZA,Secunda,ZEC
small_airport,Sabi Sabi Airport,ZA,Belfast,GSS
medium_airport,Sishen Airport,ZA,Sishen,SIS
medium_airport,Skukuza Airport,ZA,Skukuza,SZK
small_airport,Thohoyandou Airport,ZA,Thohoyandou,THY
small_airport,Thaba Nchu Tar Airport,ZA,Homeward,TCU
medium_airport,Tzaneen Airport,ZA,Tzaneen,LTA
medium_airport,Prince Mangosuthu Buthelezi Airport,ZA,Ulundi,ULD
medium_airport,Pierre Van Ryneveld Airport,ZA,Upington,UTN
small_airport,Ulusaba Airport,ZA,Ulusaba,ULX
medium_airport,K. D. Matanzima Airport,ZA,Mthatha,UTT
medium_airport,Vryburg Airport,ZA,Vyrburg,VRU
medium_airport,Virginia Airport,ZA,Durban,VIR
medium_airport,Vredendal Airport,ZA,Vredendal,VRE
small_airport,Vryheid Airport,ZA,Vryheid,VYD
medium_airport,Wonderboom Airport,ZA,Pretoria,PRY
medium_airport,Waterkloof Air Force Base,ZA,Pretoria,WKF
small_airport,Welkom Airport,ZA,Welkom,WEL
medium_airport,P G Matante Intl,BW,Francistown,FRW
small_airport,Ghanzi Airport,BW,Ghanzi,GNZ
medium_airport,Jwaneng Airport,BW,Jwaneng,JWA
medium_airport,Kasane Airport,BW,Kasane,BBK
small_airport,Khwai River Lodge Airport,BW,Khwai River Lodge,KHW
small_airport,Lobatse Airport,BW,Lobatse,LOQ
medium_airport,Maun Airport,BW,Maun,MUB
small_airport,Orapa Airport,BW,Orapa,ORP
large_airport,Sir Seretse Khama International Airport,BW,Gaborone,GBE
medium_airport,Sua Pan Airport,BW,Sowa,SXN
medium_airport,Selebi Phikwe Airport,BW,Selebi Phikwe,PKW
small_airport,Savuti Airport,BW,Savuti,SVT
small_airport,Shakawe Airport,BW,Shakawe,SWX
small_airport,Tuli Lodge Airport,BW,Tuli Lodge,TLD
small_airport,Tshabong Airport,BW,Tshabong,TBY
medium_airport,Maya-Maya Airport,CG,Brazzaville,BZV
small_airport,Djambala Airport,CG,Djambala,DJM
small_airport,Kindamba Airport,CG,Kindamba,KNJ
small_airport,Lague Airport,CG,Lague,LCO
small_airport,Mouyondzi Airport,CG,Mouyondzi,MUY
small_airport,Sibiti Airport,CG,Sibiti,SIB
small_airport,Yokangassi Airport,CG,Nkayi,NKY
small_airport,Zanaga Airport,CG,Zanaga,ANJ
small_airport,Mossendjo Airport,CG,Mossendjo,MSX
small_airport,Boundji Airport,CG,Boundji,BOE
medium_airport,Oyo Ollombo Airport,CG,Oyo,OLL
small_airport,Ewo Airport,CG,Ewo,EWO
small_airport,Gamboma Airport,CG,Gamboma,GMM
small_airport,Impfondo Airport,CG,Impfondo,ION
small_airport,Kelle Airport,CG,Kelle,KEE
small_airport,Makoua Airport,CG,Makoua,MKJ
medium_airport,Owando Airport,CG,Owando,FTX
small_airport,Souanke Airport,CG,Souanke,SOE
small_airport,Betou Airport,CG,Betou,BTB
medium_airport,Ouesso Airport,CG,,OUE
small_airport,Makabana Airport,CG,Makabana,KMK
medium_airport,Ngot Nzoungou Airport,CG,Dolisie,DIS
medium_airport,Antonio Agostinho-Neto International Airport,CG,Pointe Noire,PNR
medium_airport,Matsapha Airport,SZ,Manzini,MTS
large_airport,King Mswati III International Airport,SZ,Mpaka,SHO
small_airport,Carnot Airport,CF,Carnot,CRF
medium_airport,Bangui M'Poko International Airport,CF,Bangui,BGF
small_airport,Bangassou Airport,CF,Bangassou,BGU
small_airport,Birao Airport,CF,Birao,IRO
small_airport,Bambari Airport,CF,Bambari,BBY
small_airport,N'DÃ©lÃ© Airport,CF,N'DÃ©lÃ©,NDL
small_airport,Bouar Airport,CF,Bouar,BOP
small_airport,Bria Airport,CF,Bria,BIV
small_airport,Bossangoa Airport,CF,Bossangoa,BSN
medium_airport,BerbÃ©rati Airport,CF,BerbÃ©rati,BBT
small_airport,Ouadda Airport,CF,Ouadda,ODA
small_airport,Yalinga Airport,CF,Yalinga,AIG
small_airport,Zemio Airport,CF,Zemio,IMO
small_airport,M'Boki Airport,CF,Mboki,MKI
small_airport,Batangafo Airport,CF,Batangafo,BTG
small_airport,Gordil Airport,CF,Melle,GDI
small_airport,Bakouma Airport,CF,Bakouma,BMF
small_airport,Ouanda DjallÃ© Airport,CF,Ouanda DjallÃ©,ODJ
small_airport,RafaÃ¯ Airport,CF,RafaÃ¯,RFA
small_airport,Bouca Airport,CF,Bouca,BCF
small_airport,Bozoum Airport,CF,Bozoum,BOZ
small_airport,AnnobÃ³n Airport,GQ,San Antonio de PalÃ©,NBN
medium_airport,Bata Airport,GQ,Bata,BSG
small_airport,President Obiang Nguema International Airport,GQ,MengomeyÃ©n,GEM
medium_airport,Malabo Airport,GQ,Malabo,SSG
medium_airport,RAF Ascension Island,SH,Cat Hill,ASI
small_airport,Saint Helena Airport,SH,Longwood,HLE
large_airport,Sir Seewoosagur Ramgoolam International Airport,MU,Plaine Magnien,MRU
medium_airport,Sir Charles Gaetan Duval Airport,MU,Port Mathurin,RRG
medium_airport,Diego Garcia Naval Support Facility,IO,Diego Garcia,NKW
small_airport,Kribi Airport,CM,Kribi,KBI
medium_airport,Tiko Airport,CM,Tiko,TKC
medium_airport,Douala International Airport,CM,Douala,DLA
small_airport,Mamfe Airport,CM,Mamfe,MMF
small_airport,Bali Airport,CM,Bali,BLC
small_airport,KaÃ©lÃ© Airport,CM,KaÃ©lÃ©,KLE
small_airport,Batouri Airport,CM,Batouri,OUR
small_airport,Yagoua Airport,CM,Yagoua,GXX
medium_airport,Salak Airport,CM,Maroua,MVR
medium_airport,Foumban Nkounja Airport,CM,Foumban,FOM
medium_airport,N'GaoundÃ©rÃ© Airport,CM,N'GaoundÃ©rÃ©,NGE
small_airport,Bertoua Airport,CM,Bertoua,BTA
medium_airport,Garoua International Airport,CM,Garoua,GOU
small_airport,Dschang Airport,CM,Dschang,DSC
medium_airport,Bafoussam Airport,CM,Bafoussam,BFX
medium_airport,Bamenda Airport,CM,Bamenda,BPC
small_airport,Ebolowa Airport,CM,Ebolowa,EBW
medium_airport,YaoundÃ© Airport,CM,YaoundÃ©,YAO
medium_airport,YaoundÃ© Nsimalen International Airport,CM,YaoundÃ©,NSI
small_airport,Mbala Airport,ZM,Mbala,MMQ
small_airport,Chipata Airport,ZM,Chipata,CIP
small_airport,Chunga Airstrip,ZM,Chunga,CGX
small_airport,Jeki Airport,ZM,Jeki,JEK
medium_airport,Kasompe Airport,ZM,Chingola,CGJ
small_airport,Kalabo Airport,ZM,Kalabo,KLB
small_airport,Kaoma Airport,ZM,Kaoma,KMZ
small_airport,Kasama Airport,ZM,Kasama,KAA
small_airport,Kasaba Bay Airport,ZM,Kasaba Bay,ZKB
medium_airport,Harry Mwanga Nkumbula International Airport,ZM,Livingstone,LVI
small_airport,Lukulu Airport,ZM,Lukulu,LXU
large_airport,Kenneth Kaunda International Airport,ZM,Lusaka,LUN
small_airport,Mansa Airport,ZM,Mansa,MNS
medium_airport,Mfuwe Airport,ZM,Mfuwe,MFU
medium_airport,Mongu Airport,ZM,Mongu,MNR
small_airport,Ngoma Airport,ZM,Ngoma,ZGM
small_airport,Royal Zambezi Lodge Airstrip,ZM,Lower Zambezi River,RYL
medium_airport,Simon Mwansa Kapwepwe International Airport,ZM,Ndola,NLA
small_airport,Senanga Airport,ZM,Senanga,SXG
medium_airport,Southdowns Airport,ZM,Kitwe,KIW
small_airport,Sesheke Airport,ZM,Sesheke,SJQ
small_airport,Solwesi Airport,ZM,Solwesi,SLI
small_airport,Flat Airport,US,Flat,FLT
small_airport,Zambezi Airport,ZM,Zambezi,BBZ
small_airport,Ulithi Airport,FM,Falalop Island,ULI
medium_airport,Prince Said Ibrahim International Airport,KM,Moroni,HAH
medium_airport,MohÃ©li Bandar Es Eslam Airport,KM,Fomboni,NWA
medium_airport,Ouani Airport,KM,Ouani,AJN
medium_airport,Dzaoudzi Pamandzi International Airport,YT,Dzaoudzi,DZA
large_airport,Roland Garros Airport,RE,Sainte-Marie,RUN
medium_airport,Pierrefonds Airport,RE,Saint-Pierre,ZSE
small_airport,Ambohibary Airport,MG,Moramanga,OHB
small_airport,Malaimbandy Airport,MG,Malaimbandy,WML
small_airport,Antsirabe Airport,MG,Antsirabe,ATJ
small_airport,Antsalova Airport,MG,Antsalova,WAQ
small_airport,Mahanoro Airport,MG,Mahanoro,VVB
large_airport,Ivato Airport,MG,Antananarivo,TNR
small_airport,Ankavandra Airport,MG,Ankavandra,JVA
small_airport,Belo sur Tsiribihina Airport,MG,Belo sur Tsiribihina,BMD
medium_airport,Miandrivazo Airport,MG,Miandrivazo,ZVA
small_airport,Maintirano Airport,MG,Maintirano,MXT
small_airport,Atsinanana Airport,MG,Ilaka,ILK
small_airport,Morafenobe Airport,MG,Morafenobe,TVA
medium_airport,Sainte Marie Airport,MG,Vohilava,SMS
medium_airport,Toamasina Ambalamanasy Airport,MG,Toamasina,TMM
small_airport,Tambohorano Airport,MG,Tambohorano,WTA
medium_airport,Morondava Airport,MG,Morondava,MOQ
small_airport,Tsiroanomandidy Airport,MG,Tsiroanomandidy,WTS
small_airport,Vatomandry Airport,MG,Vatomandry,VAT
small_airport,Ambatondrazaka Airport,MG,Ambatondrazaka,WAM
medium_airport,Arrachart Airport,MG,Antisiranana,DIE
small_airport,Ankaizina Airport,MG,Bealanana,WBE
medium_airport,Mananara Nord Airport,MG,Mananara Nord,WMR
medium_airport,Andapa Airport,MG,,ZWA
small_airport,Ambilobe Airport,MG,,AMB
small_airport,Avaratra Airport,MG,Befandriana,WBD
small_airport,Port BergÃ© Airport,MG,Port BergÃ©,WPB
medium_airport,Antsirabe Airport,MG,Antsirabe,ANM
medium_airport,Analalava Airport,MG,Analalava,HVA
medium_airport,Amborovy Airport,MG,Mahajanga,MJN
medium_airport,Fascene Airport,MG,Nosy Be,NOS
small_airport,Soalala Airport,MG,Soalala,DWB
small_airport,Mampikony Airport,MG,Mampikony,WMP
medium_airport,Besalampy Airport,MG,Besalampy,BPY
medium_airport,Maroantsetra Airport,MG,Maroantsetra,WMN
medium_airport,Sambava Airport,MG,Sambava,SVB
small_airport,Tsaratanana Airport,MG,Tsaratanana,TTS
medium_airport,Vohemar Airport,MG,Vohemar,VOH
medium_airport,Ambalabe Airport,MG,Antsohihy,WAI
small_airport,Mandritsara Airport,MG,Mandritsara,WMA
small_airport,Ampampamena Airport,MG,,IVA
small_airport,Antsoa Airport,MG,Beroroha,WBO
small_airport,Mandabe Airport,MG,Mandabe,WMD
medium_airport,TÃ´lanaro Airport,MG,TÃ´lanaro,FTU
medium_airport,Fianarantsoa Airport,MG,Fianarantsoa,WFI
small_airport,Farafangana Airport,MG,Farafangana,RVA
small_airport,Ihosy Airport,MG,Ihosy,IHO
small_airport,Manja Airport,MG,Manja,MJA
medium_airport,Manakara Airport,MG,Manakara,WVK
small_airport,Bekily Airport,MG,Bekily,OVA
medium_airport,Mananjary Airport,MG,Mananjary,MNJ
small_airport,Samangoky Airport,MG,Tanandava,TDV
medium_airport,Morombe Airport,MG,Morombe,MXM
medium_airport,Toliara Airport,MG,Toliara,TLE
small_airport,Vangaindrano Airport,MG,Vangaindrano,VND
small_airport,Betioky Airport,MG,Betioky,BKU
small_airport,Ampanihy Airport,MG,Ampanihy,AMP
small_airport,Ankazoabo Airport,MG,Ankazoabo,WAK
small_airport,Ambriz Airport,AO,Ambriz,AZZ
medium_airport,Mbanza Congo Airport,AO,Mbanza Congo,SSY
medium_airport,Benguela Airport,AO,Benguela,BUG
medium_airport,Dr. Antonio Agostinho Neto International Airport,AO,Luanda (Ãcolo e Bengo),NBJ
small_airport,Lumbala Airport,AO,Lumbala N'guimbo,GGC
medium_airport,Cabinda Airport,AO,Cabinda,CAB
small_airport,Cafunfo Airport,AO,Cafunfo,CFF
small_airport,Chitato Airport,AO,Chitato,PGI
small_airport,Kapanda Airport,AO,Capanda,KNP
medium_airport,Catumbela Airport,AO,Catumbela,CBT
small_airport,Cuito Cuanavale Airport,AO,Cuito Cuanavale,CTI
small_airport,Camaxilo Airport,AO,Camaxilo,CXM
small_airport,Cazombo Airport,AO,Cazombo,CAV
small_airport,Funadhoo Airport,MV,Funadhoo,FND
medium_airport,Dundo Airport,AO,Chitato,DUE
medium_airport,Ngjiva Pereira Airport,AO,Ngiva,VPE
medium_airport,Albano Machado Airport,AO,Huambo,NOV
medium_airport,Kuito Airport,AO,Kuito,SVP
small_airport,Lobito Airport,AO,Lobito,LLT
small_airport,Lucapa Airport,AO,Lucapa,LBZ
large_airport,Quatro de Fevereiro International Airport,AO,Luanda,LAD
small_airport,Luzamba Airport,AO,Luzamba,LZM
medium_airport,Malanje Airport,AO,Malanje,MEG
medium_airport,Menongue Airport,AO,Menongue,SPP
medium_airport,Welwitschia Mirabilis International Airport,AO,MoÃ§Ã¢medes,MSZ
medium_airport,Negage Airport,AO,Negage,GXG
medium_airport,Porto Amboim Airport,AO,Port Amboim,PBN
medium_airport,Saurimo Airport,AO,Saurimo,VHC
medium_airport,Soyo Airport,AO,Soyo,SZA
medium_airport,Sumbe Airport,AO,Sumbe,NDD
small_airport,Luau Airport,AO,Luau,UAL
medium_airport,Lubango Airport,AO,Lubango,SDD
medium_airport,Luena Airport,AO,Luena,LUO
medium_airport,Uige Airport,AO,Uige,UGO
small_airport,Waco Kungo Airport,AO,Waco Kungo,CEO
medium_airport,Xangongo Airport,AO,Xangongo,XGN
small_airport,N'zeto Airport,AO,N'zeto,ARZ
small_airport,Nzagi Airport,AO,Nzagi,NZA
small_airport,Akieni Airport,GA,Akieni,AKE
small_airport,Booue Airport,GA,Booue,BGB
small_airport,Ndende Airport,GA,Ndende,KDN
small_airport,Fougamou Airport,GA,Fougamou,FOU
small_airport,M'Bigou Airport,GA,M'Bigou,MBC
small_airport,Moabi Airport,GA,Moabi,MGX
small_airport,Ville Airport,GA,N'DjolÃ©,KDJ
medium_airport,Koulamoutou Mabimbi Airport,GA,Koulamoutou,KOU
medium_airport,Mouilla Ville Airport,GA,Mouila,MJL
medium_airport,Oyem Airport,GA,Oyem,OYE
medium_airport,Okondja Airport,GA,Okondja,OKN
medium_airport,Lambarene Airport,GA,Lambarene,LBQ
small_airport,Minvoul Airport,GA,Minvoul,MVX
small_airport,Alowe Airport,GA,Wonga WonguÃ© Presidential Reserve,AWE
medium_airport,Bitam Airport,GA,Bitam,BMM
small_airport,Moanda Airport,GA,Moanda,MFF
small_airport,Mekambo Airport,GA,Mekambo,MKB
medium_airport,Port Gentil Airport,GA,Port Gentil,POG
medium_airport,Omboue Hospital Airport,GA,Omboue,OMB
small_airport,Tchongorove Airport,GA,Iguela,IGE
medium_airport,Makokou Airport,GA,Makokou,MKU
medium_airport,Libreville Leon M'ba International Airport,GA,Libreville,LBV
small_airport,Mitzic Airport,GA,Mitzic,MZC
medium_airport,M'Vengue El Hadj Omar Bongo Ondimba International Airport,GA,Franceville,MVB
small_airport,Lastourville Airport,GA,Lastourville,LTL
small_airport,Tchibanga Airport,GA,Tchibanga,TCH
small_airport,Mayumba Airport,GA,Mayumba,MYB
small_airport,Foya Airport,LR,Foya,FOY
medium_airport,Principe Airport,ST,SÃ£o TomÃ© & PrÃ­ncipe,PCP
large_airport,SÃ£o TomÃ© International Airport,ST,SÃ£o TomÃ©,TMS
small_airport,Angoche Airport,MZ,Angoche,ANO
medium_airport,Beira Airport,MZ,Beira,BEW
small_airport,Cuamba Airport,MZ,Cuamba,FXO
medium_airport,Chimoio Airport,MZ,Chimoio,VPY
small_airport,Inhaca Airport,MZ,Inhaca,IHC
small_airport,Ibo Airport,MZ,Ibo,IBO
medium_airport,Inhambane Airport,MZ,Inhambane,INH
medium_airport,Lichinga Airport,MZ,Lichinga,VXC
small_airport,Lumbo Airport,MZ,Lumbo,LFB
large_airport,Maputo Airport,MZ,Maputo,MPM
medium_airport,Mueda Airport,MZ,Mueda,MUD
medium_airport,MocÃ­mboa da Praia Airport,MZ,MocÃ­mboa da Praia,MZB
small_airport,Nacala Airport,MZ,Nacala,MNC
medium_airport,Nampula Airport,MZ,Nampula,APL
medium_airport,Pemba Airport,MZ,Pemba,POL
small_airport,Ponta do Ouro Airport,MZ,Ponta do Ouro,PDD
medium_airport,Quelimane Airport,MZ,Quelimane,UEL
medium_airport,Chingozi Airport,MZ,Tete,TET
medium_airport,Vilankulo Airport,MZ,Vilanculo,VNX
small_airport,Xai-Xai Chongoene Airport,MZ,Xai-Xai,VJB
small_airport,Desroches Airport,SC,Desroches Island,DES
large_airport,Seychelles International Airport,SC,Mahe Island,SEZ
small_airport,Fossil Downs Airport,AU,Fossil Downs Station,FSL
medium_airport,Praslin Island Airport,SC,Praslin Island,PRI
small_airport,Bird Island Airport,SC,Bird Island,BDI
small_airport,Denis Island Airport,SC,Denis Island,DEI
small_airport,FrÃ©gate Island Airport (UNUSABLE),SC,FrÃ©gate Island,FRK
small_airport,Sarh Airport,TD,Sarh,SRH
